Food_Name,VitaminC_mg,Potassium_mg,Carbohydrate_g,Calcium_mg,Zinc_mg,VitaminB6_mg,Protein_g,Cholesterol_mg,Energy_kcal,Riboflavin_mg,Thiamin_mg,Iron_mg,Folate_mcg,VitaminE_mg,Niacin_mg,VitaminD_mcg,VitaminB12_mcg,Fat_g,VitaminK_mcg,Magnesium_mg,Fiber_g,Sodium_mg,VitaminA_mcgRAE,Sugars_g,Food_Category,nutriscore_grade,diet_type,meal_type
Protein Vanilla yogurt,0.0,0.0,-0.0044736565037741,0.0,0.0,0.0,-0.003702244815747,-0.003638680056848,-0.0044169756158786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041006528760427,0.0,0.0,-0.0192462906824244,-0.0039555052445617,0.0,-0.0710217331952797,0,a,vegetarian,"lunch,dinner"
Protein Vegan Milk,0.0,0.0,-0.0044584429107934,0.0,0.0,0.0,-0.0040877927292997,-0.0335274774927566,-0.0044614238603913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040914953012321,0.0,0.0,-0.0310260438509125,-0.0039554364232332,0.0,-0.0707273083006507,0,c,vegan,"lunch,dinner"
Protein Waffles Blueberry,0.0,0.0,-0.0039611522614732,0.0,0.0,0.0,-0.0036561756279884,0.0027660622508467,-0.0040459582924958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040231284332016,0.0,0.0,-0.0228224453864246,-0.0039544385381864,0.0,-0.0231776878180561,0,a,vegan,"lunch,dinner"
Protein Waffles Chocolate Chip Brownie,0.0,0.0,-0.0039861166514993,0.0,0.0,0.0,-0.0036561756279884,0.0027660622508467,-0.0040459582924958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004002536003072,0.0,0.0,-0.0228224453864246,-0.0039544385381864,0.0,-0.0231776878180561,0,a,vegan,"lunch,dinner"
Protein Waffles Strawberry Delight,0.0,0.0,-0.0039611522614732,0.0,0.0,0.0,-0.0036561756279884,0.0027660622508467,-0.0040145787178813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004002536003072,0.0,0.0,-0.0414669873511698,-0.0039544385381864,0.0,-0.0231776878180561,0,a,vegan,"lunch,dinner"
Protein Whey - Vanilla Ice Cream,0.0,0.0,-0.0044374728231715,0.0,0.0,0.0,0.0002858112045525,-0.0335274774927566,-0.0531965860278943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040655488392687,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0650964321908697,0,a,vegetarian,"lunch,dinner"
Protein Whey Grass-Fed Powder Natural Vanilla Flavored,0.0,0.0,-0.0043897076235882,0.0,0.0,0.0,0.0002959634885215,0.6016094680203028,-0.0524286892131095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040059680747603,0.0,0.0,-0.0414669873511698,-0.0039553322024284,0.0,-0.0336052361695023,0,a,vegetarian,"lunch,dinner"
Protein Wraps,0.0,0.0,-0.0038538053843609,0.0,0.0,0.0,-0.0034299247281075,-0.0335274774927566,-0.0039100847344152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040006826843603,0.0,0.0,0.0381452068382922,-0.0039543644378116,0.0,-0.0669733908941301,0,c,vegan,"lunch,dinner"
Protein Yogurt - Cappuccino,0.0,0.0,-0.0044554471839903,0.0,0.0,0.0,-0.0041782930892521,-0.0190100615953153,-0.0045103759967899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041260905838499,0.0,0.0,-0.0414669873511698,-0.003955517110308,0.0,-0.0678671807528254,0,a,vegetarian,"lunch,dinner"
Protein Zero sabor galleta,0.0,0.0,-0.0045248481878463,0.0,0.0,0.0,-0.0041547978093044,-0.0335274774927566,-0.0045492866693118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041188832333045,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,-0.0826147134212993,0,a,vegan,"lunch,dinner"
Protein bar,0.0,0.0,-0.00396302459072515,0.0,0.0,0.0,-0.002085254716411225,-0.0335274774927566,-0.00367971943227675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039026627169431753,0.0,0.0,-0.016970757224417776,-0.003954966709191,0.0,-0.005815819663731027,0,a,vegan,"lunch,dinner"
Protein bar  50% stracistella,0.0,0.0,-0.0041469982761121,0.0,0.0,0.0,-0.0014130043129295,-0.0335274774927566,-0.0037956190194604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039595207106887,0.0,0.0,-0.0153646292920029,-0.0039549061938849,0.0,-0.0787912790257691,0,a,vegan,"lunch,dinner"
Protein bar 55,0.0,0.0,-0.004055563045571951,0.0,0.0,0.0,-0.0017464914590632498,-0.0335274774927566,-0.0038308085181846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00391773263171985,0.0,0.0,-0.01404266479764505,-0.003955215424505399,0.0,0.01436148624715005,0,a,vegan,"lunch,dinner"
Protein bar arachidi,0.0,0.0,-0.0041508816256717,0.0,0.0,0.0,-0.0019679958365691,-0.0335274774927566,-0.0036179408947545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003823381860944,0.0,0.0,-0.0192462906824244,-0.0039552174154589,0.0,-0.015044198910589,0,a,vegan,"lunch,dinner"
Protein bars,0.0,0.0,-0.0038233987573091,0.0,0.0,0.0,-0.002270127807487,-0.0335274774927566,-0.003879332751293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040192776487674,0.0,0.0,0.1516904674035905,-0.0039542981591431,0.0,-0.0625938205865227,0,a,vegan,"lunch,dinner"
Protein break,0.0,0.0,-0.0040110810415254,0.0,0.0,0.0,-0.0039964221735786,-0.0335274774927566,-0.0036289237458696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038666259642163,0.0,0.0,-0.0192462906824244,-0.0039554825301331,0.0,0.0393876022906208,0,a,vegan,"lunch,dinner"
Protein break caccaocrisp,0.0,0.0,-0.0043885426187203,0.0,0.0,0.0,-0.003661396802601,-0.0335274774927566,-0.0043098605150035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040569000186143,0.0,0.0,-0.0205851003506552,-0.0039554479499582,0.0,-0.0632194734876094,0,a,vegan,"lunch,dinner"
Protein chips 40,0.0,0.0,-0.0042033068447265,0.0,0.0,0.0,-0.0020898232441973,-0.0335274774927566,-0.0038222219254947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039819435729423,0.0,0.0,0.1673518826539765,-0.0039549061938849,0.0,-0.080737754718039,0,a,vegan,"lunch,dinner"
Protein crock,0.0,0.0,-0.0041840842644064,0.0,0.0,0.0,-0.0033202800612421,-0.0335274774927566,-0.0040221098157888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039516727006517,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,0.0318797674775796,0,a,vegan,"lunch,dinner"
Protein crunch,0.0,0.0,-0.0042732071367996,0.0,0.0,0.0,-0.0039172343586203,-0.0335274774927566,-0.0041714765909537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039675288718516,0.0,0.0,-0.0192462906824244,-0.0039551424917467,0.0,-0.0356907458397915,0,a,vegan,"lunch,dinner"
Protein dessert,0.0,0.0,-0.0044042701844368,0.0,0.0,0.0,4.215638929617208e-05,-0.0335274774927566,-0.054096774273398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040720354547595,0.0,0.0,-0.0284158079758482,-0.0039533270325649,0.0,-0.0591527296305454,0,a,vegan,"lunch,dinner"
Protein dessert mix,0.0,0.0,-0.0043867951114185,0.0,0.0,0.0,4.215638929617208e-05,-0.0335274774927566,-0.0540203873658343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004071314719705,0.0,0.0,-0.0284158079758482,-0.0039549061938849,0.0,-0.0594655560810888,0,a,vegan,"lunch,dinner"
Protein drink mix,0.0,0.0,-0.0042232783567474,0.0,0.0,0.0,-0.001263137263863,-0.0335274774927566,-0.0037478523336584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039459068202154,0.0,0.0,0.0051443675606935,-0.0039516186072579,0.0,-0.0857429779267332,0,a,vegan,"lunch,dinner"
Protein drink mix-vegan,0.0,0.0,-0.0041608673816821,0.0,0.0,0.0,-0.0012631372638631,-0.0335274774927566,-0.003755697227312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039922397929168,0.0,0.0,0.0004832309582055,-0.0039549061938849,0.0,-0.0812740285666637,0,a,vegan,"lunch,dinner"
Protein energy bar,0.0,0.0,-0.0041508816256717,0.0,0.0,0.0,-0.0036126658395498,-0.0335274774927566,-0.0041714765909537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040396023773053,0.0,0.0,-0.0192462906824244,-0.0039549061938849,0.0,0.0206180152580177,0,a,vegan,"lunch,dinner"
Protein granola,0.0,0.0,-0.00343011146273765,0.0,0.0,0.0,-0.0034844252341383504,-0.0335274774927566,-0.00369073603735425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003966138093441349,0.0,0.0,-0.0192462906824244,-0.0039551502014447005,0.0,0.0424059604364315,0,a,vegan,"lunch,dinner"
Protein granola oats & honey,0.0,0.0,-0.0042732071367996,0.0,0.0,0.0,-0.0042218028776908,-0.0335274774927566,-0.0043472022087947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004090053831123,0.0,0.0,-0.0153646286005265,-0.0039549061938849,0.0,-0.0419472748506592,0,a,vegan,"lunch,dinner"
